userID,itemID,prediction
2988,145705,-24.368204
2988,31917,-24.372507
2988,95922,-24.372986
2988,38655,-24.37532
2988,107047,-24.376953
2988,92145,-24.381779
2988,106327,-24.385498
2988,132055,-24.386837
2988,113298,-24.388968
2988,92144,-24.39048
2988,72849,-24.39055
2988,98179,-24.392206
2988,111497,-24.392658
2988,60136,-24.393562
2988,35818,-24.393599
2988,76190,-24.393702
2991,22334,-22.108389
2991,24022,-22.755377
2991,78613,-23.1206
2991,75616,-23.253447
2991,108717,-23.306993
2991,113665,-23.392363
2991,37441,-23.407078
2991,121229,-23.414566
2991,88275,-23.445026
2991,100805,-23.464901
2991,93358,-23.535547
2991,86479,-23.638092
2991,22332,-23.706068
2991,51462,-23.73484
2991,48700,-23.739819
2991,84419,-23.776382
2991,24043,-23.782635
2991,22327,-23.789991
2991,1250,-23.79742
2991,74304,-23.80632
2991,88276,-23.811913
2991,69506,-23.816177
2991,99388,-23.834522
2991,120535,-23.835367
2991,42211,-23.83989
2991,42287,-23.855549
2991,72454,-23.861132
2991,73703,-23.86443
2991,102455,-23.866917
2991,47189,-23.87254
2999,22334,-21.072847
2999,84349,-21.338856
2999,120786,-21.602446
2999,83040,-21.710999
2999,41337,-21.76613
2999,120608,-21.795053
2999,74419,-21.836716
2999,75616,-21.839735
2999,11563,-21.92307
2999,81437,-21.924892
2999,11568,-21.947716
2999,73428,-21.949446
2999,74418,-21.961306
2999,51986,-21.964727
2999,134416,-21.970179
2999,145930,-21.975536
2999,121750,-21.990265
2999,121042,-21.993305
2999,135717,-22.004337
2999,137393,-22.017595
2999,138338,-22.032404
2999,129165,-22.053377
2999,135473,-22.054808
2999,129215,-22.057564
2999,83952,-22.081072
2999,144993,-22.088326
2999,85012,-22.11886
2999,112728,-22.124598
2999,129220,-22.142365
2999,135460,-22.148655
3000,22334,-21.190182
3000,75616,-22.26494
3000,120786,-22.536076
3000,84349,-22.569227
3000,24022,-22.604553
3000,100805,-22.640165
3000,74418,-22.679989
3000,37441,-22.690556
3000,136144,-22.746117
3000,78613,-22.759882
3000,93358,-22.792856
3000,121042,-22.826656
3000,83040,-22.831556
3000,22327,-22.83507
3000,86972,-22.862371
3000,69506,-22.878508
3000,57715,-22.883724
3000,86479,-22.89059
3000,1250,-22.897797
3000,83952,-22.912395
3000,82882,-22.91418
3000,76084,-22.929522
3000,73703,-22.929995
3000,120535,-22.93128
3000,65984,-22.933199
3000,91887,-22.93953
3000,117386,-22.940567
3000,76716,-22.951666
3000,88275,-22.966513
3000,81437,-22.967524
3013,22334,-25.627304
3013,84349,-25.67596
3013,74419,-25.769932
3013,41337,-25.798332
3013,120608,-25.889048
3013,83040,-25.922026
3013,120786,-25.924858
3013,135717,-25.936907
3013,73428,-25.961887
3013,129165,-25.964579
3013,11563,-25.972912
3013,145930,-26.000452
3013,134416,-26.046774
3013,11568,-26.047398
3013,142150,-26.060793
3013,129215,-26.068134
3013,121750,-26.085295
3013,137703,-26.08835
3013,137393,-26.103844
3013,144993,-26.104048
3013,81437,-26.11566
3013,71923,-26.126324
3013,135473,-26.143204
3013,51986,-26.146477
3013,135460,-26.147923
3013,9018,-26.157583
3013,71810,-26.161789
3013,85012,-26.162985
3013,138338,-26.170633
3013,77277,-26.170988
3014,74419,-23.129175
3014,41337,-23.29773
3014,25102,-23.381912
3014,135717,-23.386967
3014,22334,-23.399096
3014,142150,-23.453392
3014,137703,-23.480549
3014,129165,-23.48467
3014,11563,-23.518127
3014,145930,-23.530596
3014,9018,-23.532003
3014,84349,-23.532932
3014,71923,-23.543451
3014,11568,-23.55143
3014,86557,-23.553305
3014,144993,-23.574545
3014,73428,-23.575066
3014,134416,-23.57583
3014,76823,-23.597183
3014,141616,-23.620325
3014,137953,-23.621714
3014,132068,-23.62246
3014,25122,-23.627987
3014,11565,-23.648117
3014,135460,-23.652348
3014,77277,-23.665997
3014,135473,-23.66829
3014,112728,-23.67352
3014,129215,-23.681368
3014,140405,-23.682283
3019,24022,-17.75283
3019,70361,-17.90486
3019,99388,-17.933075
3019,113665,-17.938831
3019,108717,-17.953949
3019,19600,-17.968056
3019,59153,-18.028511
3019,78613,-18.041822
3019,48700,-18.082088
3019,56700,-18.139074
3019,121229,-18.148743
3019,22342,-18.174906
3019,42287,-18.189224
3019,102465,-18.196184
3019,130907,-18.222889
3019,88275,-18.250835
3019,98786,-18.257002
3019,132943,-18.261328
3019,142360,-18.28043
3019,93660,-18.280766
3019,21902,-18.285492
3019,51462,-18.286446
3019,22332,-18.30256
3019,42211,-18.307255
3019,50668,-18.31189
3019,72956,-18.314331
3019,47189,-18.31615
3019,51475,-18.319729
3019,34317,-18.320652
3019,66667,-18.328747
3020,84349,-24.52831
3020,100805,-24.552794
3020,30403,-24.555317
3020,99584,-24.556719
3020,56700,-24.557003
3020,68437,-24.570824
3020,134557,-24.577951
3020,23518,-24.579462
3020,83600,-24.581808
3020,70440,-24.584131
3020,81437,-24.589314
3020,45326,-24.590805
3020,138338,-24.592981
3020,121042,-24.597195
3020,81853,-24.597748
3020,38625,-24.59807
3020,111747,-24.605001
3020,138985,-24.607313
3020,123136,-24.607622
3020,79320,-24.607838
3020,127595,-24.608072
3020,73703,-24.611332
3020,120608,-24.611855
3020,124552,-24.612131
3020,62140,-24.612625
3020,121229,-24.612797
3020,14857,-24.613146
3020,67110,-24.614618
3020,73428,-24.614685
3020,99100,-24.616966
3027,22334,-24.309273
3027,24022,-24.96278
3027,78613,-25.23754
3027,75616,-25.262941
3027,108717,-25.330622
3027,113665,-25.340443
3027,37441,-25.42806
3027,100805,-25.450472
3027,121229,-25.451916
3027,88275,-25.487627
3027,93358,-25.503717
3027,86479,-25.552036
3027,48700,-25.561932
3027,99388,-25.59704
3027,70361,-25.611893
3027,24043,-25.612415
3027,22332,-25.612759
3027,73703,-25.616953
3027,120535,-25.618507
3027,51462,-25.62585
3027,42211,-25.637716
3027,88276,-25.64346
3027,47189,-25.648039
3027,22327,-25.653748
3027,84419,-25.66109
3027,102465,-25.672667
3027,22342,-25.674139
3027,136151,-25.677114
3027,72454,-25.678404
3027,64877,-25.684721
3029,98786,-22.835955
3029,130907,-22.96806
3029,18315,-23.028067
3029,38567,-23.034945
3029,138293,-23.070768
3029,144295,-23.09074
3029,74754,-23.092407
3029,115800,-23.10786
3029,42278,-23.110758
3029,3766,-23.116203
3029,18832,-23.116396
3029,72538,-23.11644
3029,51376,-23.117128
3029,92145,-23.123486
3029,111197,-23.126217
3029,66312,-23.129566
3029,101641,-23.131332
3029,60811,-23.133156
3029,18855,-23.137398
3029,72540,-23.137907
3029,136598,-23.138035
3029,2414,-23.140448
3029,109906,-23.144726
3029,38655,-23.145815
3029,90610,-23.14623
3029,132055,-23.146757
3029,75636,-23.148737
3029,92144,-23.150267
3029,66667,-23.150742
3029,63721,-23.15269
3032,22334,-23.381311
3032,74419,-23.751175
3032,84349,-23.842594
3032,41337,-23.8792
3032,120786,-23.977547
3032,135717,-24.015858
3032,142150,-24.027956
3032,129165,-24.04892
3032,120608,-24.07568
3032,73428,-24.086954
3032,11563,-24.102917
3032,83040,-24.11732
3032,145930,-24.141832
3032,25102,-24.167196
3032,129215,-24.176708
3032,71923,-24.180908
3032,144993,-24.192888
3032,137703,-24.200178
3032,11568,-24.204931
3032,134416,-24.20985
3032,121750,-24.249168
3032,137393,-24.277424
3032,141616,-24.294453
3032,71810,-24.296005
3032,81437,-24.306952
3032,77277,-24.308716
3032,135473,-24.31295
3032,85012,-24.313122
3032,138338,-24.32057
3032,9018,-24.323345
3037,22334,-20.41138
3037,75616,-22.063526
3037,84349,-22.313637
3037,120786,-22.317112
3037,74418,-22.546959
3037,100805,-22.603554
3037,83040,-22.626785
3037,37441,-22.648775
3037,136144,-22.648806
3037,24022,-22.661535
3037,121042,-22.678173
3037,57715,-22.748129
3037,22327,-22.798426
3037,83952,-22.803833
3037,86972,-22.806282
3037,78613,-22.806723
3037,93358,-22.817646
3037,81437,-22.835564
3037,76084,-22.848051
3037,82882,-22.85206
3037,51986,-22.859465
3037,117386,-22.885962
3037,69506,-22.888578
3037,118067,-22.895298
3037,1250,-22.897243
3037,86479,-22.90578
3037,73703,-22.921652
3037,86026,-22.923971
3037,120535,-22.92835
3037,76716,-22.93244
3038,22334,-22.214777
3038,84349,-22.5604
3038,75616,-22.67531
3038,120786,-22.687374
3038,83040,-22.806915
3038,74418,-22.820099
3038,81437,-22.897305
3038,51986,-22.910519
3038,100805,-22.922552
3038,120608,-22.924353
3038,41337,-22.925278
3038,136144,-22.937214
3038,121042,-22.946363
3038,11568,-22.966085
3038,83952,-22.980955
3038,134416,-22.983732
3038,121750,-22.989895
3038,138338,-22.991188
3038,118067,-23.001959
3038,68437,-23.009634
3038,57715,-23.019175
3038,137393,-23.024044
3038,86972,-23.024733
3038,11563,-23.034586
3038,37441,-23.036806
3038,76084,-23.039698
3038,82882,-23.042309
3038,135473,-23.04513
3038,145930,-23.045761
3038,117386,-23.04846
3041,22334,-23.898743
3041,75616,-24.9118
3041,120786,-25.03953
3041,84349,-25.043613
3041,100805,-25.268326
3041,74418,-25.275692
3041,83040,-25.312792
3041,136144,-25.3289
3041,121042,-25.331392
3041,24022,-25.368046
3041,37441,-25.373707
3041,83952,-25.423624
3041,57715,-25.432367
3041,93358,-25.440645
3041,81437,-25.45082
3041,22327,-25.45108
3041,86972,-25.456211
3041,51986,-25.463316
3041,82882,-25.474537
3041,78613,-25.480827
3041,138338,-25.494745
3041,69506,-25.49528
3041,76084,-25.497625
3041,117386,-25.50982
3041,73703,-25.511112
3041,118067,-25.516996
3041,120608,-25.525713
3041,1250,-25.527565
3041,86026,-25.535856
3041,86479,-25.539837
3049,22334,-23.364164
3049,75616,-24.472437
3049,84349,-24.582397
3049,120786,-24.618643
3049,83040,-24.80237
3049,74418,-24.817215
3049,121042,-24.863787
3049,136144,-24.86804
3049,100805,-24.882559
3049,57715,-24.948122
3049,83952,-24.948185
3049,37441,-24.948593
3049,51986,-24.97063
3049,81437,-24.974512
3049,86972,-24.993614
3049,22327,-25.002703
3049,24022,-25.0054
3049,76084,-25.016476
3049,120608,-25.022875
3049,93358,-25.03127
3049,82882,-25.032093
3049,117386,-25.03213
3049,118067,-25.03676
3049,138338,-25.04147
3049,69506,-25.046343
3049,103176,-25.071505
3049,11568,-25.072563
3049,73703,-25.077984
3049,121750,-25.080042
3049,86026,-25.082085
3055,22334,-23.25792
3055,74419,-23.272062
3055,142150,-23.281033
3055,25102,-23.30413
3055,132311,-23.320887
3055,120786,-23.328163
3055,41337,-23.348125
3055,135717,-23.36427
3055,71923,-23.378035
3055,129165,-23.387453
3055,73428,-23.392294
3055,25122,-23.40855
3055,120608,-23.409224
3055,85008,-23.413898
3055,137703,-23.41626
3055,144993,-23.422462
3055,141616,-23.42366
3055,129215,-23.431904
3055,129220,-23.433609
3055,77277,-23.435398
3055,135345,-23.435865
3055,71810,-23.43807
3055,69533,-23.438866
3055,84349,-23.442337
3055,92825,-23.442423
3055,121750,-23.445608
3055,96740,-23.445911
3055,146292,-23.44681
3055,85012,-23.447788
3055,99511,-23.449415
3058,75616,-25.407078
3058,24022,-25.455875
3058,100805,-25.461792
3058,22334,-25.471973
3058,120786,-25.47833
3058,121042,-25.50981
3058,73703,-25.516092
3058,78613,-25.530651
3058,93358,-25.5307
3058,136144,-25.53354
3058,108717,-25.535482
3058,37441,-25.541609
3058,84349,-25.542677
3058,120535,-25.543587
3058,23518,-25.54882
3058,83952,-25.564024
3058,24043,-25.568369
3058,136151,-25.569307
3058,86972,-25.569397
3058,121229,-25.5699
3058,86479,-25.570086
3058,74304,-25.574215
3058,113665,-25.574299
3058,70361,-25.577612
3058,82882,-25.577854
3058,22327,-25.578905
3058,56700,-25.579487
3058,69506,-25.583555
3058,1250,-25.584192
3058,115126,-25.588764
3062,130907,-15.609311
3062,98786,-15.854244
3062,111197,-16.101103
3062,19600,-16.172293
3062,38567,-16.214586
3062,48445,-16.29313
3062,66667,-16.299839
3062,101641,-16.302835
3062,99388,-16.312693
3062,50668,-16.367916
3062,92145,-16.400564
3062,92147,-16.418001
3062,70361,-16.418333
3062,100440,-16.454386
3062,93660,-16.457909
3062,59153,-16.518665
3062,3766,-16.535572
3062,127363,-16.540834
3062,113665,-16.542036
3062,34317,-16.54554
3062,18315,-16.545952
3062,22482,-16.547237
3062,60811,-16.557434
3062,24022,-16.568172
3062,109906,-16.581146
3062,72538,-16.583334
3062,115800,-16.589739
3062,90610,-16.603762
3062,108717,-16.60597
3062,31917,-16.631027
3067,22334,-21.989109
3067,75616,-23.592558
3067,24022,-23.621874
3067,78613,-23.889683
3067,37441,-23.974373
3067,100805,-24.111986
3067,88275,-24.196085
3067,93358,-24.206844
3067,108717,-24.217024
3067,121229,-24.251898
3067,74418,-24.2617
3067,86479,-24.266369
3067,113665,-24.300016
3067,22327,-24.32364
3067,136144,-24.370956
3067,69506,-24.384115
3067,120786,-24.38749
3067,1250,-24.40467
3067,84419,-24.46371
3067,86972,-24.482187
3067,76716,-24.487495
3067,22332,-24.496054
3067,74304,-24.516798
3067,120535,-24.519897
3067,88276,-24.528969
3067,24043,-24.53578
3067,65984,-24.542004
3067,84349,-24.54659
3067,51462,-24.55356
3067,91887,-24.561113
3071,22334,-24.585278
3071,75616,-25.44148
3071,120786,-25.625912
3071,24022,-25.697206
3071,84349,-25.714737
3071,100805,-25.722729
3071,37441,-25.790804
3071,136144,-25.798853
3071,74418,-25.81281
3071,121042,-25.824726
3071,78613,-25.8292
3071,93358,-25.841434
3071,22327,-25.873257
3071,86972,-25.89416
3071,73703,-25.896975
3071,69506,-25.903334
3071,83040,-25.905514
3071,86479,-25.906216
3071,83952,-25.91036
3071,57715,-25.918423
3071,120535,-25.91935
3071,82882,-25.919512
3071,1250,-25.940392
3071,23518,-25.948086
3071,65984,-25.955753
3071,76084,-25.956602
3071,91887,-25.95849
3071,117386,-25.9587
3071,24043,-25.964712
3071,108717,-25.968496
3079,22482,-25.451363
3079,38567,-25.511147
3079,130907,-25.51357
3079,111197,-25.561434
3079,90610,-25.613832
3079,3766,-25.64484
3079,74282,-25.672468
3079,107047,-25.672625
3079,40292,-25.674004
3079,63721,-25.682653
3079,145705,-25.684559
3079,101641,-25.701628
3079,48445,-25.704176
3079,98786,-25.710052
3079,60811,-25.720295
3079,111497,-25.740005
3079,98179,-25.749214
3079,132055,-25.751932
3079,115816,-25.753368
3079,14570,-25.753826
3079,72854,-25.76237
3079,35818,-25.765974
3079,92145,-25.76649
3079,72849,-25.768286
3079,66667,-25.769247
3079,50668,-25.771557
3079,72538,-25.77202
3079,92144,-25.782291
3079,60136,-25.783897
3079,145526,-25.78418
3084,22334,-21.740232
3084,24022,-22.27885
3084,78613,-22.608488
3084,75616,-22.750443
3084,108717,-22.759382
3084,113665,-22.814137
3084,121229,-22.863178
3084,37441,-22.87426
3084,88275,-22.881792
3084,100805,-22.9881
3084,93358,-23.006239
3084,86479,-23.0492
3084,22332,-23.111607
3084,48700,-23.15014
3084,51462,-23.150774
3084,84419,-23.179644
3084,24043,-23.209757
3084,22327,-23.210974
3084,42211,-23.216324
3084,99388,-23.2179
3084,88276,-23.22096
3084,42287,-23.227648
3084,1250,-23.23522
3084,69506,-23.235819
3084,120535,-23.240927
3084,74304,-23.247255
3084,47189,-23.247643
3084,72454,-23.247904
3084,73703,-23.286488
3084,64877,-23.287083
3085,130907,-19.628225
3085,38567,-19.697317
3085,22482,-19.771816
3085,111197,-19.800869
3085,98786,-19.8324
3085,3766,-19.962795
3085,90610,-19.96509
3085,107047,-20.081669
3085,101641,-20.08512
3085,40292,-20.097668
3085,63721,-20.105202
3085,48445,-20.106571
3085,145705,-20.14768
3085,74282,-20.173058
3085,60811,-20.178917
3085,115800,-20.179935
3085,50668,-20.185867
3085,72538,-20.186428
3085,66667,-20.195276
3085,92145,-20.195358
3085,132055,-20.195686
3085,14570,-20.224035
3085,115816,-20.225016
3085,98179,-20.230984
3085,109906,-20.243704
3085,92147,-20.26056
3085,92144,-20.261059
3085,18315,-20.262873
3085,115778,-20.26328
3085,35818,-20.269533
3086,130907,-22.427217
3086,98786,-22.450901
3086,38567,-22.603931
3086,111197,-22.648462
3086,92145,-22.6541
3086,48445,-22.660608
3086,66667,-22.669884
3086,19600,-22.670813
3086,101641,-22.680017
3086,74754,-22.68868
3086,138293,-22.696182
3086,124798,-22.699507
3086,100440,-22.70611
3086,90610,-22.707106
3086,18315,-22.709267
3086,22482,-22.71167
3086,60811,-22.7121
3086,131966,-22.71514
3086,72538,-22.715685
3086,132055,-22.723047
3086,92147,-22.723108
3086,133979,-22.726223
3086,92144,-22.729456
3086,14566,-22.73021
3086,14570,-22.73222
3086,72540,-22.742245
3086,93660,-22.74279
3086,127363,-22.742905
3086,74282,-22.74471
3086,50668,-22.746088
3090,24022,-20.151394
3090,113665,-20.568766
3090,108717,-20.570595
3090,78613,-20.595654
3090,22334,-20.74645
3090,99388,-20.775585
3090,121229,-20.80997
3090,48700,-20.889765
3090,88275,-20.892366
3090,70361,-20.898893
3090,42287,-20.97697
3090,22332,-21.049255
3090,51462,-21.0681
3090,37441,-21.083885
3090,102465,-21.085325
3090,22342,-21.116392
3090,42211,-21.123325
3090,59153,-21.14056
3090,51475,-21.146248
3090,47189,-21.147324
3090,93358,-21.168879
3090,86479,-21.180517
3090,19600,-21.200912
3090,64877,-21.223917
3090,24043,-21.236624
3090,84419,-21.238375
3090,100805,-21.244331
3090,88276,-21.24437
3090,102455,-21.246109
3090,56700,-21.251518
3092,130907,-25.49337
3092,22482,-25.577044
3092,38567,-25.606321
3092,111197,-25.606405
3092,48445,-25.714935
3092,90610,-25.728651
3092,101641,-25.733925
3092,98786,-25.73724
3092,3766,-25.763283
3092,66667,-25.773308
3092,92145,-25.791143
3092,60811,-25.793201
3092,50668,-25.798908
3092,74282,-25.807693
3092,40292,-25.815317
3092,31917,-25.821367
3092,63721,-25.821762
3092,60136,-25.830252
3092,107047,-25.832848
3092,100440,-25.833523
3092,19600,-25.836548
3092,14570,-25.838022
3092,92147,-25.840477
3092,124798,-25.845913
3092,72538,-25.848375
3092,98179,-25.861261
3092,95922,-25.862192
3092,132055,-25.863052
3092,115816,-25.867935
3092,109906,-25.869905
3106,130907,-23.126087
3106,98786,-23.24
3106,38567,-23.362337
3106,111197,-23.399141
3106,22482,-23.489294
3106,101641,-23.499092
3106,48445,-23.503498
3106,92145,-23.51818
3106,66667,-23.518667
3106,19600,-23.566616
3106,90610,-23.579645
3106,100440,-23.583065
3106,60811,-23.592781
3106,124798,-23.605661
3106,92147,-23.60631
3106,3766,-23.607943
3106,50668,-23.609934
3106,72538,-23.621368
3106,93660,-23.63942
3106,18315,-23.640488
3106,14570,-23.64462
3106,115800,-23.651167
3106,95922,-23.653301
3106,109906,-23.658098
3106,132055,-23.658499
3106,127363,-23.668322
3106,92144,-23.668493
3106,74282,-23.675337
3106,131966,-23.682774
3106,63721,-23.688461
3120,22334,-24.154541
3120,84349,-24.433832
3120,74419,-24.652576
3120,41337,-24.66176
3120,120608,-24.668163
3120,83040,-24.693148
3120,120786,-24.804937
3120,129165,-24.819561
3120,11563,-24.830065
3120,73428,-24.844418
3120,145930,-24.878008
3120,135717,-24.879143
3120,11568,-24.922838
3120,134416,-24.92406
3120,129215,-24.972893
3120,121750,-24.986248
3120,137393,-24.999798
3120,142150,-25.017553
3120,137703,-25.034662
3120,51986,-25.039467
3120,144993,-25.04329
3120,81437,-25.052404
3120,132068,-25.060553
3120,71923,-25.064291
3120,135460,-25.07383
3120,135473,-25.078663
3120,75616,-25.078903
3120,121042,-25.080368
3120,81203,-25.098242
3120,138338,-25.102774
3125,24022,-22.573753
3125,113665,-22.769075
3125,108717,-22.78325
3125,99388,-22.825397
3125,78613,-22.864683
3125,70361,-22.879204
3125,48700,-22.96923
3125,121229,-22.98466
3125,19600,-22.997423
3125,59153,-23.011002
3125,42287,-23.053532
3125,88275,-23.069908
3125,102465,-23.090582
3125,22342,-23.113451
3125,56700,-23.11692
3125,22332,-23.152899
3125,51462,-23.153488
3125,51475,-23.161974
3125,42211,-23.171862
3125,47189,-23.175768
3125,132943,-23.178165
3125,130907,-23.182163
3125,98786,-23.219917
3125,64877,-23.22325
3125,37441,-23.22681
3125,123790,-23.229717
3125,50668,-23.235046
3125,72956,-23.236675
3125,34317,-23.241402
3125,86479,-23.257967
3126,130907,-25.937963
3126,98786,-26.007988
3126,38567,-26.028734
3126,22482,-26.067627
3126,111197,-26.093164
3126,90610,-26.132147
3126,48445,-26.145927
3126,92145,-26.150518
3126,124798,-26.151714
3126,66667,-26.153648
3126,74282,-26.160723
3126,101641,-26.16183
3126,60811,-26.170225
3126,132055,-26.17638
3126,74754,-26.18281
3126,138293,-26.18466
3126,3766,-26.185883
3126,72538,-26.188297
3126,14570,-26.189611
3126,92144,-26.199625
3126,42278,-26.202211
3126,100440,-26.20369
3126,131966,-26.20988
3126,38655,-26.210293
3126,63721,-26.211695
3126,95922,-26.216747
3126,18315,-26.220211
3126,92147,-26.222904
3126,50668,-26.22301
3126,115800,-26.224644
3130,22334,-22.827497
3130,24022,-23.458586
3130,75616,-23.602827
3130,78613,-23.65504
3130,108717,-23.766989
3130,37441,-23.778524
3130,113665,-23.783737
3130,100805,-23.802067
3130,88275,-23.837368
3130,93358,-23.83978
3130,121229,-23.85047
3130,86479,-23.867609
3130,84419,-23.958185
3130,120535,-23.95883
3130,22327,-23.959728
3130,22332,-23.961376
3130,69506,-23.963638
3130,73703,-23.969769
3130,48700,-23.975159
3130,51462,-23.977734
3130,24043,-23.978739
3130,1250,-23.980719
3130,136144,-23.98405
3130,42211,-23.98457
3130,88276,-23.987965
3130,74304,-23.99544
3130,72454,-23.996828
3130,47189,-24.008469
3130,120786,-24.015484
3130,136151,-24.019175
3136,98786,-23.217588
3136,130907,-23.22498
3136,74754,-23.236765
3136,38567,-23.357038
3136,138293,-23.41436
3136,42278,-23.423857
3136,111197,-23.449617
3136,90610,-23.470787
3136,92145,-23.477049
3136,22482,-23.481443
3136,133979,-23.487268
3136,124798,-23.489832
3136,132055,-23.491241
3136,66667,-23.498203
3136,18315,-23.500559
3136,74282,-23.501255
3136,14570,-23.515099
3136,38655,-23.515602
3136,51376,-23.51833
3136,72538,-23.522385
3136,60811,-23.524374
3136,136598,-23.524998
3136,48445,-23.52931
3136,72540,-23.540049
3136,14566,-23.541176
3136,92144,-23.548248
3136,111497,-23.555012
3136,131966,-23.555838
3136,109906,-23.559155
3136,3766,-23.559189
3137,22334,-23.459593
3137,24022,-24.060503
3137,75616,-24.310856
3137,78613,-24.334679
3137,37441,-24.48944
3137,108717,-24.519642
3137,121229,-24.591791
3137,88275,-24.597591
3137,100805,-24.597925
3137,113665,-24.603277
3137,93358,-24.657953
3137,86479,-24.720594
3137,22327,-24.809008
3137,22332,-24.829437
3137,84419,-24.846182
3137,1250,-24.85057
3137,69506,-24.858835
3137,51462,-24.861225
3137,74418,-24.88328
3137,24043,-24.88837
3137,48700,-24.89058
3137,74304,-24.89671
3137,88276,-24.89816
3137,136144,-24.90541
3137,120535,-24.913078
3137,47189,-24.923452
3137,42211,-24.932182
3137,73703,-24.938192
3137,45414,-24.951288
3137,72454,-24.95593
3145,130907,-22.666
3145,19600,-22.756683
3145,98786,-22.759533
3145,70361,-22.886543
3145,99388,-22.949203
3145,59153,-22.957327
3145,48445,-22.998247
3145,66667,-23.004253
3145,111197,-23.010645
3145,101641,-23.01801
3145,93660,-23.024208
3145,92145,-23.058966
3145,100440,-23.062828
3145,92147,-23.062904
3145,50668,-23.069086
3145,24022,-23.084263
3145,38567,-23.096579
3145,113665,-23.111769
3145,127363,-23.116072
3145,142360,-23.128405
3145,18315,-23.131025
3145,34317,-23.13828
3145,56700,-23.150478
3145,22342,-23.151361
3145,21902,-23.165335
3145,60811,-23.18405
3145,108717,-23.184256
3145,109906,-23.186094
3145,132943,-23.201324
3145,72538,-23.201578
3148,130907,-22.555883
3148,19600,-22.61246
3148,98786,-22.643663
3148,70361,-22.751656
3148,48445,-22.783474
3148,59153,-22.7888
3148,66667,-22.802734
3148,101641,-22.813992
3148,92145,-22.814648
3148,111197,-22.826567
3148,100440,-22.827755
3148,99388,-22.834286
3148,93660,-22.840174
3148,92147,-22.851736
3148,38567,-22.863333
3148,50668,-22.874477
3148,127363,-22.87887
3148,142360,-22.906034
3148,131966,-22.90899
3148,34317,-22.9092
3148,60811,-22.911469
3148,18315,-22.917004
3148,95922,-22.918732
3148,22342,-22.92168
3148,14566,-22.924135
3148,72538,-22.935919
3148,21902,-22.936403
3148,109906,-22.944092
3148,124798,-22.953842
3148,50666,-22.953945
3154,130907,-25.85578
3154,38567,-25.921495
3154,22482,-25.961681
3154,98786,-25.979307
3154,111197,-26.005348
3154,90610,-26.030169
3154,74282,-26.099867
3154,74754,-26.102139
3154,3766,-26.11212
3154,132055,-26.143473
3154,107047,-26.145588
3154,111497,-26.14819
3154,42278,-26.149605
3154,145705,-26.153273
3154,48445,-26.155436
3154,14570,-26.165478
3154,60811,-26.16626
3154,101641,-26.167717
3154,92145,-26.175795
3154,63721,-26.17592
3154,38655,-26.179235
3154,72538,-26.180313
3154,17195,-26.18272
3154,66667,-26.183123
3154,72849,-26.185207
3154,124798,-26.187471
3154,92144,-26.190063
3154,72854,-26.192455
3154,111491,-26.213047
3154,115800,-26.21436
3159,74419,-21.438694
3159,41337,-21.512804
3159,84349,-21.518461
3159,135717,-21.586536
3159,120608,-21.702503
3159,11563,-21.743607
3159,129165,-21.748074
3159,73428,-21.749144
3159,137703,-21.761932
3159,145930,-21.77125
3159,9018,-21.775112
3159,83040,-21.802303
3159,134416,-21.815977
3159,11568,-21.83447
3159,135460,-21.915398
3159,144993,-21.948925
3159,135473,-21.951674
3159,135345,-21.9666
3159,137393,-21.969437
3159,121750,-21.980946
3159,81437,-21.988432
3159,129215,-21.991503
3159,77277,-21.99684
3159,141616,-21.998285
3159,71923,-22.00421
3159,51986,-22.008139
3159,132068,-22.010473
3159,128985,-22.01976
3159,85012,-22.024725
3159,11635,-22.027164
3161,19600,-26.466068
3161,70361,-26.515066
3161,130907,-26.549068
3161,142360,-26.55944
3161,48445,-26.56118
3161,59153,-26.562922
3161,22482,-26.566532
3161,31917,-26.572323
3161,56700,-26.580284
3161,95922,-26.5947
3161,76190,-26.60106
3161,124798,-26.601496
3161,101641,-26.603714
3161,100440,-26.608791
3161,66667,-26.609629
3161,93660,-26.613216
3161,21902,-26.616152
3161,60136,-26.618467
3161,92145,-26.623379
3161,111197,-26.63608
3161,38567,-26.652996
3161,131966,-26.653353
3161,138985,-26.654081
3161,23298,-26.656572
3161,99388,-26.656607
3161,92147,-26.661001
3161,60811,-26.666988
3161,50668,-26.667624
3161,30403,-26.667633
3161,127363,-26.668991
3164,84349,-25.174038
3164,74419,-25.251217
3164,120786,-25.254068
3164,22334,-25.265654
3164,41337,-25.2932
3164,135717,-25.351118
3164,120608,-25.359524
3164,73428,-25.383827
3164,83040,-25.433346
3164,129165,-25.436077
3164,142150,-25.447834
3164,11563,-25.454073
3164,129215,-25.465527
3164,145930,-25.47381
3164,121750,-25.490423
3164,144993,-25.490786
3164,138338,-25.494375
3164,81437,-25.501022
3164,137393,-25.512697
3164,11568,-25.513617
3164,134416,-25.513624
3164,137703,-25.523233
3164,71923,-25.526163
3164,71810,-25.537071
3164,85012,-25.541964
3164,135473,-25.552568
3164,129220,-25.553122
3164,141616,-25.555733
3164,77277,-25.558502
3164,85008,-25.567797
3165,24022,-21.931665
3165,113665,-22.201672
3165,108717,-22.20349
3165,78613,-22.252132
3165,22334,-22.296413
3165,99388,-22.300217
3165,70361,-22.322374
3165,48700,-22.383135
3165,121229,-22.384157
